lic_ticker,lic_name,year,ordering_method,holding_type,holding_name,weight,sector,industry,size,headquartered,lic_id
WLE,WAM Leaders Limited,2020,Weight,Holding,Rio Tinto Ltd.,2.4,Materials,General Mining,Large-Cap,Australia,
WLE,WAM Leaders Limited,2020,Weight,Holding,The Star Entertainment Group Limited,2.4,Consumer Discretionary,Casinos and Resorts,Small-Cap,Australia,
WLE,WAM Leaders Limited,2020,Weight,Holding,Downer EDI Ltd.,2.3,Industrials,Engineering and Contracting Services,Mid-Cap,Australia,
WLE,WAM Leaders Limited,2020,Weight,Holding,Newcrest Mining Limited,2.2,Materials,Gold Mining,Large-Cap,Australia,
WLE,WAM Leaders Limited,2020,Weight,Holding,Transurban Group,2.2,Industrials,Transportation Services,Large-Cap,Australia,
WLE,WAM Leaders Limited,2020,Weight,Holding,OZ Minerals Limited,2,Materials,Mining,Mid-Cap,Australia,
WLE,WAM Leaders Limited,2020,Weight,Holding,Goodman Group,2,Real Estate,Diversified REITs,Large-Cap,Australia,
WLE,WAM Leaders Limited,2020,Weight,Holding,Scentre Group,1.9,Real Estate,Retail REITs,Large-Cap,Australia,
WLE,WAM Leaders Limited,2020,Weight,Holding,Fortescue Ltd.,1.8,Materials,Iron and Steel,Large-Cap,Australia,
WLE,WAM Leaders Limited,2020,Weight,Cash,Cash & Cash Equivalents,8,-,-,-,-,
WLE,WAM Leaders Limited,2021,Weight,Holding,National Australia Bank Ltd.,9.7,Financials,Banks,Large-Cap,Australia,
WLE,WAM Leaders Limited,2021,Weight,Holding,Commonwealth Bank of Australia,8.6,Financials,Banks,Large-Cap,Australia,
WLE,WAM Leaders Limited,2021,Weight,Holding,BHP Group Ltd.,8,Materials,General Mining,Mega-Cap,Australia,
WLE,WAM Leaders Limited,2021,Weight,Holding,CSL Ltd.,6.7,Healthcare,Pharmaceuticals,Large-Cap,Australia,
WLE,WAM Leaders Limited,2021,Weight,Holding,Oil Search,5.6,Energy,Oil & Gas Exploration,Large-Cap,Papua New Guinea,
WLE,WAM Leaders Limited,2021,Weight,Holding,QBE Insurance Group Ltd.,3.5,Financials,Property and Casualty Insurance,Large-Cap,Australia,
WLE,WAM Leaders Limited,2021,Weight,Holding,South32 Ltd.,3,Materials,General Mining,Large-Cap,Australia,
WLE,WAM Leaders Limited,2021,Weight,Holding,Telstra Group Ltd.,2.6,Communication Services,Telecommunications Services,Large-Cap,Australia,
WLE,WAM Leaders Limited,2021,Weight,Holding,Ramsay Health Care Ltd.,2.5,Healthcare,Health Care Facilities,Large-Cap,Australia,
WLE,WAM Leaders Limited,2021,Weight,Holding,Woolworths Group Ltd.,2.3,Consumer Staples,Food Retailers and Wholesalers,Large-Cap,Australia,
WLE,WAM Leaders Limited,2021,Weight,Holding,Rio Tinto Ltd.,1.8,Materials,General Mining,Large-Cap,Australia,
WLE,WAM Leaders Limited,2021,Weight,Holding,Insurance Australia Group Ltd.,1.8,Financials,Property and Casualty Insurance,Large-Cap,Australia,
WLE,WAM Leaders Limited,2021,Weight,Holding,Suncorp Group Ltd.,1.5,Financials,Full Line Insurance,Large-Cap,Australia,
WLE,WAM Leaders Limited,2021,Weight,Holding,Computershare Ltd.,1.5,Industrials,Diversified Financial Services,Large-Cap,Australia,
WLE,WAM Leaders Limited,2021,Weight,Holding,Aristocrat Leisure Ltd.,1.5,Consumer Discretionary,Casinos and Gambling,Large-Cap,Australia,
WLE,WAM Leaders Limited,2021,Weight,Holding,Goodman Group,1.4,Real Estate,Diversified REITs,Large-Cap,Australia,
WLE,WAM Leaders Limited,2021,Weight,Holding,Santos Ltd.,1.3,Energy,Oil: Crude Producers,Large-Cap,Australia,
WLE,WAM Leaders Limited,2021,Weight,Holding,Qantas Airways Ltd.,1.3,Industrials,Airlines,Large-Cap,Australia,
WLE,WAM Leaders Limited,2021,Weight,Holding,The Star Entertainment Group Limited,1.2,Consumer Discretionary,Casinos and Resorts,Small-Cap,Australia,
WLE,WAM Leaders Limited,2021,Weight,Holding,Challenger Limited,1,Financials,Investment Management,Mid-Cap,Australia,
WLE,WAM Leaders Limited,2021,Weight,Cash,Cash & Cash Equivalents,2.9,-,-,-,-,
WLE,WAM Leaders Limited,2022,Weight,Holding,National Australia Bank Ltd.,12.7,Financials,Banks,Large-Cap,Australia,
WLE,WAM Leaders Limited,2022,Weight,Holding,BHP Group Ltd.,11.9,Materials,General Mining,Mega-Cap,Australia,
WLE,WAM Leaders Limited,2022,Weight,Holding,CSL Ltd.,8.9,Healthcare,Pharmaceuticals,Large-Cap,Australia,
WLE,WAM Leaders Limited,2022,Weight,Holding,Commonwealth Bank of Australia,6.4,Financials,Banks,Large-Cap,Australia,
WLE,WAM Leaders Limited,2022,Weight,Holding,Santos Ltd.,6,Energy,Oil: Crude Producers,Large-Cap,Australia,
WLE,WAM Leaders Limited,2022,Weight,Holding,Insurance Australia Group Ltd.,5,Financials,Property and Casualty Insurance,Large-Cap,Australia,
WLE,WAM Leaders Limited,2022,Weight,Holding,Rio Tinto Ltd.,3.8,Materials,General Mining,Large-Cap,Australia,
WLE,WAM Leaders Limited,2022,Weight,Holding,Ramsay Health Care Ltd.,3.3,Healthcare,Health Care Facilities,Large-Cap,Australia,
WLE,WAM Leaders Limited,2022,Weight,Holding,The Star Entertainment Group Limited,3.2,Consumer Discretionary,Casinos and Resorts,Small-Cap,Australia,
WLE,WAM Leaders Limited,2022,Weight,Holding,Telstra Group Ltd.,2.9,Communication Services,Telecommunications Services,Large-Cap,Australia,
WLE,WAM Leaders Limited,2022,Weight,Holding,QBE Insurance Group Ltd.,2.5,Financials,Property and Casualty Insurance,Large-Cap,Australia,
WLE,WAM Leaders Limited,2022,Weight,Holding,Woolworths Group Ltd.,2.2,Consumer Staples,Food Retailers and Wholesalers,Large-Cap,Australia,
WLE,WAM Leaders Limited,2022,Weight,Holding,James Hardie Industries plc,2,Materials,Building Materials: Other,Large-Cap,Ireland,
WLE,WAM Leaders Limited,2022,Weight,Holding,Qantas Airways Ltd.,2,Industrials,Airlines,Large-Cap,Australia,
WLE,WAM Leaders Limited,2022,Weight,Holding,Treasury Wine Estates Ltd.,1.8,Consumer Staples,Distillers and Vintners,Large-Cap,Australia,
WLE,WAM Leaders Limited,2022,Weight,Holding,Macquarie Group Ltd.,1.5,Financials,Investment Services,Large-Cap,Australia,
WLE,WAM Leaders Limited,2022,Weight,Holding,Aristocrat Leisure Ltd.,1.5,Consumer Discretionary,Casinos and Gambling,Large-Cap,Australia,
WLE,WAM Leaders Limited,2022,Weight,Holding,Scentre Group,1.5,Real Estate,Retail REITs,Large-Cap,Australia,
WLE,WAM Leaders Limited,2022,Weight,Holding,Goodman Group,1.4,Real Estate,Diversified REITs,Large-Cap,Australia,
WLE,WAM Leaders Limited,2022,Weight,Holding,South32 Ltd.,1.3,Materials,General Mining,Large-Cap,Australia,
WLE,WAM Leaders Limited,2022,Weight,Cash,Cash & Cash Equivalents,2.7,-,-,-,-,
WLE,WAM Leaders Limited,2023,Weight,Holding,BHP Group Ltd.,8.9,Materials,General Mining,Mega-Cap,Australia,
WLE,WAM Leaders Limited,2023,Weight,Holding,Santos Ltd.,7,Energy,Oil: Crude Producers,Large-Cap,Australia,
WLE,WAM Leaders Limited,2023,Weight,Holding,Rio Tinto Ltd.,5.9,Materials,General Mining,Large-Cap,Australia,
WLE,WAM Leaders Limited,2023,Weight,Holding,CSL Ltd.,5.5,Healthcare,Pharmaceuticals,Large-Cap,Australia,
WLE,WAM Leaders Limited,2023,Weight,Holding,Dexus,5.2,Real Estate,Office REITs,Large-Cap,Australia,
WLE,WAM Leaders Limited,2023,Weight,Holding,The Star Entertainment Group Limited,5.2,Consumer Discretionary,Casinos and Resorts,Small-Cap,Australia,
WLE,WAM Leaders Limited,2023,Weight,Holding,Treasury Wine Estates Ltd.,4.2,Consumer Staples,Distillers and Vintners,Large-Cap,Australia,
WLE,WAM Leaders Limited,2023,Weight,Holding,National Australia Bank Ltd.,4.2,Financials,Banks,Large-Cap,Australia,
WLE,WAM Leaders Limited,2023,Weight,Holding,Iluka Resources Ltd.,2.7,Materials,General Mining,Mid-Cap,Australia,
WLE,WAM Leaders Limited,2023,Weight,Holding,South32 Ltd.,2.5,Materials,General Mining,Large-Cap,Australia,
WLE,WAM Leaders Limited,2023,Weight,Holding,Fortescue Ltd.,2,Materials,Iron and Steel,Large-Cap,Australia,
WLE,WAM Leaders Limited,2023,Weight,Holding,Westpac Banking Corp.,2,Financials,Banks,Large-Cap,Australia,
WLE,WAM Leaders Limited,2023,Weight,Holding,ANZ Group Holdings Ltd.,1.8,Financials,Banks,Large-Cap,Australia,
WLE,WAM Leaders Limited,2023,Weight,Holding,Orora Ltd.,1.5,Materials,Containers and Packaging,Mid-Cap,Australia,
WLE,WAM Leaders Limited,2023,Weight,Holding,Incitec Pivot Ltd.,1.5,Materials,Chemicals: Diversified,Mid-Cap,Australia,
WLE,WAM Leaders Limited,2023,Weight,Holding,Commonwealth Bank of Australia,1.5,Financials,Banks,Large-Cap,Australia,
WLE,WAM Leaders Limited,2023,Weight,Holding,Endeavour Group Ltd.,1.5,Consumer Staples,Food Retailers and Wholesalers,Large-Cap,Australia,
WLE,WAM Leaders Limited,2023,Weight,Holding,Aristocrat Leisure Ltd.,1.5,Consumer Discretionary,Casinos and Gambling,Large-Cap,Australia,
WLE,WAM Leaders Limited,2023,Weight,Holding,Challenger Limited,1.3,Financials,Investment Management,Mid-Cap,Australia,
WLE,WAM Leaders Limited,2023,Weight,Holding,ResMed Inc.,1.2,Healthcare,Medical Equipment,Large-Cap,USA,
WLE,WAM Leaders Limited,2023,Weight,Cash,Cash & Cash Equivalents,5.2,-,-,-,-,
MFF,MFF Capital Investments Limited,2014,Weight,Holding,Wells Fargo & Co.,12.8,Financials,Banks,Large-Cap,USA,
MFF,MFF Capital Investments Limited,2014,Weight,Holding,Visa Inc.,10.6,Financials,Transaction Processing Services,Mega-Cap,USA,
MFF,MFF Capital Investments Limited,2014,Weight,Holding,Lowe's Cos. Inc.,8.8,Consumer Discretionary,Home Improvement Retailers,Large-Cap,USA,
MFF,MFF Capital Investments Limited,2014,Weight,Holding,Home Depot Inc.,8.7,Consumer Discretionary,Home Improvement Retailers,Mega-Cap,USA,
MFF,MFF Capital Investments Limited,2014,Weight,Holding,Bank of America Corp.,8.4,Financials,Banks,Mega-Cap,USA,
MFF,MFF Capital Investments Limited,2014,Weight,Holding,Mastercard Inc.,7.5,Financials,Transaction Processing Services,Mega-Cap,USA,
MFF,MFF Capital Investments Limited,2014,Weight,Holding,HCA Healthcare Inc,6.8,Healthcare,Healthcare Facilities,Large-Cap,USA,
MFF,MFF Capital Investments Limited,2014,Weight,Holding,Lloyds Banking Group,6.3,Financials,Banks,Large-Cap,United Kingdom,
MFF,MFF Capital Investments Limited,2014,Weight,Holding,US Bancorp,5.6,Financials,Banks,Large-Cap,USA,
MFF,MFF Capital Investments Limited,2014,Weight,Holding,Walmart Inc.,5.4,Consumer Staples,Diversified Retailers,Mega-Cap,USA,
MFF,MFF Capital Investments Limited,2015,Weight,Holding,Visa Inc.,11.3,Financials,Transaction Processing Services,Mega-Cap,USA,
MFF,MFF Capital Investments Limited,2015,Weight,Holding,Wells Fargo & Co.,10.2,Financials,Banks,Large-Cap,USA,
MFF,MFF Capital Investments Limited,2015,Weight,Holding,Mastercard Inc.,9.7,Financials,Transaction Processing Services,Mega-Cap,USA,
MFF,MFF Capital Investments Limited,2015,Weight,Holding,Lowe's Cos. Inc.,9.4,Consumer Discretionary,Home Improvement Retailers,Large-Cap,USA,
MFF,MFF Capital Investments Limited,2015,Weight,Holding,Home Depot Inc.,9.3,Consumer Discretionary,Home Improvement Retailers,Mega-Cap,USA,
MFF,MFF Capital Investments Limited,2015,Weight,Holding,HCA Healthcare Inc,8.9,Healthcare,Healthcare Facilities,Large-Cap,USA,
MFF,MFF Capital Investments Limited,2015,Weight,Holding,Bank of America Corp.,8.4,Financials,Banks,Mega-Cap,USA,
MFF,MFF Capital Investments Limited,2015,Weight,Holding,US Bancorp,5.7,Financials,Banks,Large-Cap,USA,
MFF,MFF Capital Investments Limited,2015,Weight,Holding,Lloyds Banking Group,5.3,Financials,Banks,Large-Cap,United Kingdom,
MFF,MFF Capital Investments Limited,2015,Weight,Holding,BlackRock Inc.,4,Financials,Asset Managers and Custodians,Large-Cap,USA,
MFF,MFF Capital Investments Limited,2016,Weight,Holding,Visa Inc.,11.8,Financials,Transaction Processing Services,Mega-Cap,USA,
MFF,MFF Capital Investments Limited,2016,Weight,Holding,Lowe's Cos. Inc.,10.8,Consumer Discretionary,Home Improvement Retailers,Large-Cap,USA,
MFF,MFF Capital Investments Limited,2016,Weight,Holding,Home Depot Inc.,10.3,Consumer Discretionary,Home Improvement Retailers,Mega-Cap,USA,
MFF,MFF Capital Investments Limited,2016,Weight,Holding,Mastercard Inc.,9.3,Financials,Transaction Processing Services,Mega-Cap,USA,
MFF,MFF Capital Investments Limited,2016,Weight,Holding,Wells Fargo & Co.,8.8,Financials,Banks,Large-Cap,USA,
MFF,MFF Capital Investments Limited,2016,Weight,Holding,HCA Healthcare Inc,7.8,Healthcare,Healthcare Facilities,Large-Cap,USA,
MFF,MFF Capital Investments Limited,2016,Weight,Holding,Bank of America Corp.,7.1,Financials,Banks,Mega-Cap,USA,
MFF,MFF Capital Investments Limited,2016,Weight,Holding,US Bancorp,5.4,Financials,Banks,Large-Cap,USA,
MFF,MFF Capital Investments Limited,2016,Weight,Holding,CVS Health Corporation,4.3,Healthcare,Pharmacies & Healthcare Solutions,Large-Cap,USA,
MFF,MFF Capital Investments Limited,2016,Weight,Holding,S&P Global Inc.,4,Financials,Financial Data Providers,Large-Cap,USA,
MFF,MFF Capital Investments Limited,2017,Weight,Holding,Visa Inc.,11.9,Financials,Transaction Processing Services,Mega-Cap,USA,
MFF,MFF Capital Investments Limited,2017,Weight,Holding,Home Depot Inc.,10.3,Consumer Discretionary,Home Improvement Retailers,Mega-Cap,USA,
MFF,MFF Capital Investments Limited,2017,Weight,Holding,Mastercard Inc.,10.1,Financials,Transaction Processing Services,Mega-Cap,USA,
MFF,MFF Capital Investments Limited,2017,Weight,Holding,Bank of America Corp.,9.8,Financials,Banks,Mega-Cap,USA,
MFF,MFF Capital Investments Limited,2017,Weight,Holding,Lowe's Cos. Inc.,9.1,Consumer Discretionary,Home Improvement Retailers,Large-Cap,USA,
MFF,MFF Capital Investments Limited,2017,Weight,Holding,Wells Fargo & Co.,7.7,Financials,Banks,Large-Cap,USA,
MFF,MFF Capital Investments Limited,2017,Weight,Holding,US Bancorp,5.2,Financials,Banks,Large-Cap,USA,
MFF,MFF Capital Investments Limited,2017,Weight,Holding,HCA Healthcare Inc,5,Healthcare,Healthcare Facilities,Large-Cap,USA,
MFF,MFF Capital Investments Limited,2017,Weight,Holding,JPMorgan Chase & Co.,4.5,Financials,Banks,Mega-Cap,USA,
MFF,MFF Capital Investments Limited,2017,Weight,Holding,CVS Health Corporation,4.1,Healthcare,Pharmacies & Healthcare Solutions,Large-Cap,USA,
MFF,MFF Capital Investments Limited,2018,Weight,Holding,Visa Inc.,14.2,Financials,Transaction Processing Services,Mega-Cap,USA,
MFF,MFF Capital Investments Limited,2018,Weight,Holding,Mastercard Inc.,13.1,Financials,Transaction Processing Services,Mega-Cap,USA,
MFF,MFF Capital Investments Limited,2018,Weight,Holding,Home Depot Inc.,10.8,Consumer Discretionary,Home Improvement Retailers,Mega-Cap,USA,
MFF,MFF Capital Investments Limited,2018,Weight,Holding,Lowe's Cos. Inc.,8.6,Consumer Discretionary,Home Improvement Retailers,Large-Cap,USA,
MFF,MFF Capital Investments Limited,2018,Weight,Holding,Bank of America Corp.,8.2,Financials,Banks,Mega-Cap,USA,
MFF,MFF Capital Investments Limited,2018,Weight,Holding,JPMorgan Chase & Co.,5.4,Financials,Banks,Mega-Cap,USA,
MFF,MFF Capital Investments Limited,2018,Weight,Holding,Alphabet Inc.,5.3,Communication Services,Consumer Digital Services,Mega-Cap,USA,
MFF,MFF Capital Investments Limited,2018,Weight,Holding,HCA Healthcare Inc,4.5,Healthcare,Healthcare Facilities,Large-Cap,USA,
MFF,MFF Capital Investments Limited,2018,Weight,Holding,Wells Fargo & Co.,4.2,Financials,Banks,Large-Cap,USA,
MFF,MFF Capital Investments Limited,2018,Weight,Holding,Meta Platforms Inc.,4,Communication Services,Consumer Digital Services,Mega-Cap,USA,
MFF,MFF Capital Investments Limited,2019,Weight,Holding,Visa Inc.,16.3,Financials,Transaction Processing Services,Mega-Cap,USA,
MFF,MFF Capital Investments Limited,2019,Weight,Holding,Mastercard Inc.,15.6,Financials,Transaction Processing Services,Mega-Cap,USA,
MFF,MFF Capital Investments Limited,2019,Weight,Holding,Home Depot Inc.,10.3,Consumer Discretionary,Home Improvement Retailers,Mega-Cap,USA,
MFF,MFF Capital Investments Limited,2019,Weight,Holding,Bank of America Corp.,8.5,Financials,Banks,Mega-Cap,USA,
MFF,MFF Capital Investments Limited,2019,Weight,Holding,JPMorgan Chase & Co.,6.8,Financials,Banks,Mega-Cap,USA,
MFF,MFF Capital Investments Limited,2019,Weight,Holding,Alphabet Inc.,6,Communication Services,Consumer Digital Services,Mega-Cap,USA,
MFF,MFF Capital Investments Limited,2019,Weight,Holding,HCA Healthcare Inc,3.9,Healthcare,Healthcare Facilities,Large-Cap,USA,
MFF,MFF Capital Investments Limited,2019,Weight,Holding,Lowe's Cos. Inc.,3.9,Consumer Discretionary,Home Improvement Retailers,Large-Cap,USA,
MFF,MFF Capital Investments Limited,2019,Weight,Holding,US Bancorp,3.7,Financials,Banks,Large-Cap,USA,
MFF,MFF Capital Investments Limited,2019,Weight,Holding,S&P Global Inc.,3.6,Financials,Financial Data Providers,Large-Cap,USA,
MFF,MFF Capital Investments Limited,2020,Weight,Holding,Visa Inc.,18.5,Financials,Transaction Processing Services,Mega-Cap,USA,
MFF,MFF Capital Investments Limited,2020,Weight,Holding,Mastercard Inc.,16,Financials,Transaction Processing Services,Mega-Cap,USA,
MFF,MFF Capital Investments Limited,2020,Weight,Holding,Home Depot Inc.,9.2,Consumer Discretionary,Home Improvement Retailers,Mega-Cap,USA,
MFF,MFF Capital Investments Limited,2020,Weight,Holding,Berkshire Hathaway Inc.,3.1,Financials,Diversified Financial Services,Mega-Cap,USA,
MFF,MFF Capital Investments Limited,2020,Weight,Holding,CVS Health Corporation,2.5,Healthcare,Pharmacies & Healthcare Solutions,Large-Cap,USA,
MFF,MFF Capital Investments Limited,2020,Weight,Holding,Microsoft Corp.,2.1,Information Technology,Software,Mega-Cap,USA,
MFF,MFF Capital Investments Limited,2020,Weight,Holding,JPMorgan Chase & Co.,1.1,Financials,Banks,Mega-Cap,USA,
MFF,MFF Capital Investments Limited,2020,Weight,Holding,Lloyds Banking Group,1,Financials,Banks,Large-Cap,United Kingdom,
MFF,MFF Capital Investments Limited,2020,Weight,Holding,US Bancorp,0.8,Financials,Banks,Large-Cap,USA,
MFF,MFF Capital Investments Limited,2020,Weight,Holding,Lowe's Cos. Inc.,0.7,Consumer Discretionary,Home Improvement Retailers,Large-Cap,USA,
MFF,MFF Capital Investments Limited,2020,Weight,Cash,Cash & Cash Equivalents,44,-,-,-,-,
MFF,MFF Capital Investments Limited,2021,Weight,Holding,Visa Inc.,15.1,Financials,Transaction Processing Services,Mega-Cap,USA,
MFF,MFF Capital Investments Limited,2021,Weight,Holding,Mastercard Inc.,14.1,Financials,Transaction Processing Services,Mega-Cap,USA,
MFF,MFF Capital Investments Limited,2021,Weight,Holding,Amazon.com Inc.,9.8,Consumer Discretionary,Diversified Retailers,Mega-Cap,USA,
MFF,MFF Capital Investments Limited,2021,Weight,Holding,Home Depot Inc.,8.6,Consumer Discretionary,Home Improvement Retailers,Mega-Cap,USA,
MFF,MFF Capital Investments Limited,2021,Weight,Holding,Alphabet Inc.,7.2,Communication Services,Consumer Digital Services,Mega-Cap,USA,
MFF,MFF Capital Investments Limited,2021,Weight,Holding,Meta Platforms Inc.,7,Communication Services,Consumer Digital Services,Mega-Cap,USA,
MFF,MFF Capital Investments Limited,2021,Weight,Holding,CVS Health Corporation,3.6,Healthcare,Pharmacies & Healthcare Solutions,Large-Cap,USA,
MFF,MFF Capital Investments Limited,2021,Weight,Holding,Microsoft Corp.,3.5,Information Technology,Software,Mega-Cap,USA,
MFF,MFF Capital Investments Limited,2021,Weight,Holding,Bank of America Corp.,3.4,Financials,Banks,Mega-Cap,USA,
MFF,MFF Capital Investments Limited,2021,Weight,Holding,Prosus,2.3,Communication Services,Internet Content & Information,Large-Cap,Netherlands,
MFF,MFF Capital Investments Limited,2022,Weight,Holding,Visa Inc.,13.9,Financials,Transaction Processing Services,Mega-Cap,USA,
MFF,MFF Capital Investments Limited,2022,Weight,Holding,Mastercard Inc.,13.1,Financials,Transaction Processing Services,Mega-Cap,USA,
MFF,MFF Capital Investments Limited,2022,Weight,Holding,Alphabet Inc.,12.1,Communication Services,Consumer Digital Services,Mega-Cap,USA,
MFF,MFF Capital Investments Limited,2022,Weight,Holding,Amazon.com Inc.,9.8,Consumer Discretionary,Diversified Retailers,Mega-Cap,USA,
MFF,MFF Capital Investments Limited,2022,Weight,Holding,Home Depot Inc.,6.6,Consumer Discretionary,Home Improvement Retailers,Mega-Cap,USA,
MFF,MFF Capital Investments Limited,2022,Weight,Holding,Microsoft Corp.,6.3,Information Technology,Software,Mega-Cap,USA,
MFF,MFF Capital Investments Limited,2022,Weight,Holding,American Express Co.,3.8,Financials,Transaction Processing Services,Large-Cap,USA,
MFF,MFF Capital Investments Limited,2022,Weight,Holding,Bank of America Corp.,3.7,Financials,Banks,Mega-Cap,USA,
MFF,MFF Capital Investments Limited,2022,Weight,Holding,CVS Health Corporation,3.6,Healthcare,Pharmacies & Healthcare Solutions,Large-Cap,USA,
MFF,MFF Capital Investments Limited,2022,Weight,Holding,Meta Platforms Inc.,3.6,Communication Services,Consumer Digital Services,Mega-Cap,USA,
MFF,MFF Capital Investments Limited,2023,Weight,Holding,Mastercard Inc.,12.2,Financials,Transaction Processing Services,Mega-Cap,USA,
MFF,MFF Capital Investments Limited,2023,Weight,Holding,Alphabet Inc.,12.1,Communication Services,Consumer Digital Services,Mega-Cap,USA,
MFF,MFF Capital Investments Limited,2023,Weight,Holding,Visa Inc.,11.8,Financials,Transaction Processing Services,Mega-Cap,USA,
MFF,MFF Capital Investments Limited,2023,Weight,Holding,Amazon.com Inc.,10.9,Consumer Discretionary,Diversified Retailers,Mega-Cap,USA,
MFF,MFF Capital Investments Limited,2023,Weight,Holding,Home Depot Inc.,6.7,Consumer Discretionary,Home Improvement Retailers,Mega-Cap,USA,
MFF,MFF Capital Investments Limited,2023,Weight,Holding,Microsoft Corp.,6.6,Information Technology,Software,Mega-Cap,USA,
MFF,MFF Capital Investments Limited,2023,Weight,Holding,American Express Co.,6.1,Financials,Transaction Processing Services,Large-Cap,USA,
MFF,MFF Capital Investments Limited,2023,Weight,Holding,Meta Platforms Inc.,5.2,Communication Services,Consumer Digital Services,Mega-Cap,USA,
MFF,MFF Capital Investments Limited,2023,Weight,Holding,Bank of America Corp.,5,Financials,Banks,Mega-Cap,USA,
MFF,MFF Capital Investments Limited,2023,Weight,Holding,Flutter Entertainment plc,2.8,Consumer Discretionary,Gambling,Large-Cap,Ireland,
BKI,BKI Investment Company Limited,2014,Weight,Holding,Commonwealth Bank of Australia,9.5,Financials,Banks,Large-Cap,Australia,
BKI,BKI Investment Company Limited,2014,Weight,Holding,National Australia Bank Ltd.,8.9,Financials,Banks,Large-Cap,Australia,
BKI,BKI Investment Company Limited,2014,Weight,Holding,Westpac Banking Corp.,8.1,Financials,Banks,Large-Cap,Australia,
BKI,BKI Investment Company Limited,2014,Weight,Holding,BHP Group Ltd.,6,Materials,General Mining,Mega-Cap,Australia,
BKI,BKI Investment Company Limited,2014,Weight,Holding,Telstra Group Ltd.,5.3,Communication Services,Telecommunications Services,Large-Cap,Australia,
BKI,BKI Investment Company Limited,2014,Weight,Holding,ANZ Group Holdings Ltd.,4.8,Financials,Banks,Large-Cap,Australia,
BKI,BKI Investment Company Limited,2014,Weight,Holding,New Hope Corporation Limited,4.6,Materials,Mining,Mid-Cap,Australia,
BKI,BKI Investment Company Limited,2014,Weight,Holding,Wesfarmers Ltd.,4.4,Consumer Discretionary,Diversified Retailers,Large-Cap,Australia,
BKI,BKI Investment Company Limited,2014,Weight,Holding,Woolworths Group Ltd.,3.6,Consumer Staples,Food Retailers and Wholesalers,Large-Cap,Australia,
BKI,BKI Investment Company Limited,2014,Weight,Holding,TPG Telecom Limited,2.9,Communication Services,Telecom Services,Mid-Cap,Australia,
BKI,BKI Investment Company Limited,2014,Weight,Holding,APA Group,2.3,Utilities,Pipelines,Large-Cap,Australia,
BKI,BKI Investment Company Limited,2014,Weight,Holding,AGL Energy Ltd.,2.3,Utilities,Multi-Utilities,Mid-Cap,Australia,
BKI,BKI Investment Company Limited,2014,Weight,Holding,Woodside Energy Group Ltd.,2.1,Energy,Oil: Crude Producers,Large-Cap,Australia,
BKI,BKI Investment Company Limited,2014,Weight,Holding,ALS Ltd.,2.1,Industrials,Professional Business Support Services,Mid-Cap,Australia,
BKI,BKI Investment Company Limited,2014,Weight,Holding,Insurance Australia Group Ltd.,1.7,Financials,Property and Casualty Insurance,Large-Cap,Australia,
BKI,BKI Investment Company Limited,2014,Weight,Holding,Suncorp Group Ltd.,1.4,Financials,Full Line Insurance,Large-Cap,Australia,
BKI,BKI Investment Company Limited,2014,Weight,Holding,Transurban Group,1.3,Industrials,Transportation Services,Large-Cap,Australia,
BKI,BKI Investment Company Limited,2014,Weight,Holding,ARB Corporation Limited,1.3,Consumer Discretionary,Auto Parts,Mid-Cap,Australia,
BKI,BKI Investment Company Limited,2014,Weight,Holding,Invocare Limited,1.2,Consumer Discretionary,Funeral Services,Small-Cap,Australia,
BKI,BKI Investment Company Limited,2014,Weight,Holding,Bendigo & Adelaide Bank Ltd.,1.2,Financials,Banks,Mid-Cap,Australia,
BKI,BKI Investment Company Limited,2014,Weight,Cash,Cash & Cash Equivalents,5.7,-,-,-,-,
BKI,BKI Investment Company Limited,2015,Weight,Holding,Commonwealth Bank of Australia,9.3,Financials,Banks,Large-Cap,Australia,
BKI,BKI Investment Company Limited,2015,Weight,Holding,National Australia Bank Ltd.,9.2,Financials,Banks,Large-Cap,Australia,
BKI,BKI Investment Company Limited,2015,Weight,Holding,Westpac Banking Corp.,7.3,Financials,Banks,Large-Cap,Australia,
BKI,BKI Investment Company Limited,2015,Weight,Holding,Telstra Group Ltd.,5.8,Communication Services,Telecommunications Services,Large-Cap,Australia,
BKI,BKI Investment Company Limited,2015,Weight,Holding,ANZ Group Holdings Ltd.,4.7,Financials,Banks,Large-Cap,Australia,
BKI,BKI Investment Company Limited,2015,Weight,Holding,TPG Telecom Limited,4.3,Communication Services,Telecom Services,Mid-Cap,Australia,
BKI,BKI Investment Company Limited,2015,Weight,Holding,BHP Group Ltd.,4.3,Materials,General Mining,Mega-Cap,Australia,
BKI,BKI Investment Company Limited,2015,Weight,Holding,Wesfarmers Ltd.,4.1,Consumer Discretionary,Diversified Retailers,Large-Cap,Australia,
BKI,BKI Investment Company Limited,2015,Weight,Holding,APA Group,3.1,Utilities,Pipelines,Large-Cap,Australia,
BKI,BKI Investment Company Limited,2015,Weight,Holding,New Hope Corporation Limited,3,Materials,Mining,Mid-Cap,Australia,
BKI,BKI Investment Company Limited,2015,Weight,Holding,Woolworths Group Ltd.,2.9,Consumer Staples,Food Retailers and Wholesalers,Large-Cap,Australia,
BKI,BKI Investment Company Limited,2015,Weight,Holding,AGL Energy Ltd.,2.1,Utilities,Multi-Utilities,Mid-Cap,Australia,
